time (s),C_1 (V),C_2 (V),C_3 (V),C_4 (V)
-1.9079999999999994e-07,0.0235115119722,0.000377096737409,-5.1841079141e-05,0.0356133606005
-1.903999999999999e-07,0.0279889081139,0.000367927422887,-3.66697971476e-05,0.0395479586627
-1.8999999999999987e-07,0.0291216361802,0.000369148843596,-6.83204933303e-05,0.0393479571398
-1.8959999999999984e-07,0.0261404097546,0.000389959597634,-4.64785353979e-05,0.039400346363
-1.8919999999999981e-07,0.0243677792605,0.000364710922027,-4.63944055373e-05,0.043148989575
-1.8879999999999978e-07,0.0342863856349,0.000396725754859,-6.8006852991e-05,0.042302936567
-1.8840000000000018e-07,0.0220133096445,0.00035426051463,-2.46256937971e-05,0.0502024751808
-1.8800000000000015e-07,0.0233322323766,0.000346330369497,-2.58562514791e-05,0.0463640897255
-1.8760000000000012e-07,0.0257490074728,0.000384312599106,1.16088439244e-06,0.0417430487182
-1.872000000000001e-07,0.0337584095541,0.000376791140204,-2.79931466794e-05,0.0421543813031
-1.8680000000000006e-07,0.0359521072824,0.000363955957023,-1.69136362383e-05,0.0465090593975
-1.8640000000000003e-07,0.0231821357738,0.000398031308921,-3.35127556464e-05,0.050280280197
-1.86e-07,0.026341235498,0.000386472257925,-2.66087158816e-05,0.036402067421
-1.8559999999999997e-07,0.0265002076048,0.000378958383249,-3.5998835112e-05,0.0347432189342
-1.8519999999999994e-07,0.0344976817723,0.000349749258393,-5.75821368257e-05,0.0355599632207
-1.847999999999999e-07,0.032305259956,0.00035497206836,-3.69192076614e-05,0.0443359415699
-1.8439999999999988e-07,0.031522809295,0.000366930595273,-1.17187143769e-06,0.0385557671729
-1.8399999999999985e-07,0.0306529051159,0.000329210399324,-4.21575909713e-05,0.0407874558773
-1.8359999999999982e-07,0.0316290569026,0.000375676310761,-3.45640523592e-05,0.0505969065893
-1.831999999999998e-07,0.0306017824914,0.000344630133966,-1.40079458943e-05,0.0402086947765
-1.8280000000000018e-07,0.0332209572662,0.000312939089863,-2.60757677024e-05,0.0358441539761
-1.8240000000000015e-07,0.034487413941,0.000369462744473,-2.65082843835e-05,0.039403203195
-1.8200000000000012e-07,0.0317286083009,0.000349789248453,-3.29910170985e-05,0.0449031309877
-1.816000000000001e-07,0.026447334094,0.000394403850334,-4.71058964031e-05,0.0356206575129
-1.8120000000000006e-07,0.0249097601045,0.000366936655389,-3.49817540264e-05,0.035033249082
-1.8080000000000003e-07,0.0321182364132,0.000373545583477,-4.29885775084e-05,0.0368670837674
-1.804e-07,0.0375925085973,0.000395645676786,3.97193955723e-06,0.051107087424
-1.7999999999999997e-07,0.0264708127361,0.000351742873108,-3.13242605189e-05,0.0367777606193
-1.7959999999999994e-07,0.0416814826895,0.000354255534383,-3.96668665344e-05,0.03710274796
-1.791999999999999e-07,0.0340254826006,0.000367453170614,-3.86762629496e-05,0.0366793780308
-1.7879999999999988e-07,0.0247320800554,0.000349319913564,-3.17056976492e-05,0.0451987257879
-1.7839999999999985e-07,0.0275100592989,0.000347366434196,-1.55852070311e-05,0.0340550926235
-1.7799999999999982e-07,0.0359695323277,0.000352675820841,-4.37859980157e-05,0.0403150192183
-1.775999999999998e-07,0.0320748344529,0.000356869528675,-4.67481311644e-05,0.0272668081056
-1.7720000000000018e-07,0.0298079580534,0.000345738889324,-5.05526630441e-05,0.0416823381279
-1.7680000000000015e-07,0.0300649611745,0.000338038050709,-4.19719248312e-05,0.0359656845871
-1.7640000000000012e-07,0.0268488831352,0.000368517676508,-3.02868440049e-05,0.0316886718106
-1.760000000000001e-07,0.0264438602608,0.000397292618779,-3.76200861065e-05,0.0316347878147
-1.7560000000000006e-07,0.0364980835002,0.000360819954565,-4.12914516637e-05,0.0301194584649
-1.7520000000000003e-07,0.0208710564766,0.000334368155943,-3.26537083602e-05,0.0346297628898
-1.748e-07,0.0321379106026,0.00038498228942,-6.18843233679e-06,0.0348340484966
-1.7439999999999997e-07,0.0385477079544,0.000308282543113,-6.36617942946e-05,0.0429448227119
-1.7399999999999994e-07,0.0356543820817,0.000351778862206,-5.51175511209e-05,0.0477074922714
-1.7359999999999991e-07,0.0404892850202,0.000350852742931,-3.32330702807e-07,0.0439424670953
-1.7319999999999988e-07,0.031239654636,0.000344377951836,-1.88859306509e-05,0.0361365147587
-1.7279999999999985e-07,0.0276702304836,0.000342982845521,-3.54485550197e-05,0.0357989801746
-1.7239999999999982e-07,0.0253472093027,0.000355387020065,-4.0732065565e-05,0.0382242722157
-1.719999999999998e-07,0.0234983593691,0.000371705901017,-4.21158362879e-05,0.0470791964512
-1.7159999999999976e-07,0.0155201100279,0.000332049756451,-2.62579809641e-05,0.0469225852471
-1.7120000000000016e-07,0.038043159293,0.0003418592514,-4.19457593234e-05,0.0374969535228
-1.7080000000000013e-07,0.0363534351345,0.000315037553804,-2.7019155561e-05,0.043204622129
-1.704000000000001e-07,0.0191118090879,0.000344477639208,-4.50466793263e-05,0.0421573871467
-1.7000000000000007e-07,0.0185351318214,0.000350740646152,-7.04335431801e-05,0.036388565572
-1.6960000000000004e-07,0.02892370685,0.000358978597121,-3.09090256924e-05,0.0383112554159
-1.692e-07,0.0302904855926,0.000341332369158,-2.86474333843e-05,0.0581692599412
-1.6879999999999998e-07,0.0258550827857,0.000353681808477,-2.31372913113e-05,0.0348776972573
-1.6839999999999995e-07,0.0294307072181,0.000346152041713,-3.29068569699e-05,0.0353611468058
-1.6799999999999992e-07,0.0248188863043,0.000334596311348,4.63137531187e-06,0.0446098994184
-1.6759999999999989e-07,0.0180295866448,0.000348495989246,-5.79322793056e-06,0.0250278108474
-1.6719999999999986e-07,0.0173638795968,0.00036606634981,-4.96670881985e-05,0.0467750777211
-1.6679999999999983e-07,0.0260532100219,0.000335680164071,-6.13159126369e-05,0.0518471349683
-1.663999999999998e-07,0.0376813102048,0.000384404156031,-2.14631248964e-05,0.0453209246229
-1.6599999999999977e-07,0.0292812089901,0.000333474907698,-3.75038001221e-06,0.0384645767231
-1.6560000000000016e-07,0.0287136097904,0.000331534748571,-2.59535537334e-05,0.0463741875906
-1.6520000000000013e-07,0.0369260075968,0.000365902422136,-1.19267565897e-05,0.0382328799646
-1.648000000000001e-07,0.0310261093546,0.000336434276914,1.89376728376e-05,0.0288485128153
-1.6440000000000007e-07,0.0262002588715,0.000364670795063,-1.88205832383e-05,0.0478748020437
-1.6400000000000004e-07,0.0272658362519,0.000322628571326,8.96830239799e-06,0.0405918827932
-1.636e-07,0.0341484334785,0.00033088067933,-4.27464477253e-06,0.032632332081
-1.6319999999999998e-07,0.033190358663,0.000348831518227,-4.18109189486e-05,0.0372574522812
-1.6279999999999995e-07,0.0245203322265,0.000287110220315,-3.93359257141e-05,0.026897236025
-1.6239999999999992e-07,0.0350375834387,0.000330616900837,-2.68669088837e-06,0.0369269398693
-1.619999999999999e-07,0.0266754289623,0.000318051675009,-1.08867719537e-05,0.0504469589982
-1.6159999999999986e-07,0.0365700817201,0.000328029992664,-2.06141172675e-05,0.0348817787785
-1.6119999999999983e-07,0.0324666581582,0.000319294114737,-1.91499571083e-05,0.0432689020131
-1.607999999999998e-07,0.0252096832264,0.0003069964197,-7.89090280887e-06,0.0526581679191
-1.6039999999999977e-07,0.0349272333551,0.000332861363562,-9.84593864996e-06,0.0395405267086
-1.6000000000000016e-07,0.0265626807231,0.00036686466462,-3.18519257708e-05,0.0409143439215
-1.5960000000000013e-07,0.0358476291876,0.00032628393746,-3.56418300653e-05,0.0440312058385
-1.592000000000001e-07,0.0327380618546,0.000354036668921,-2.18190705637e-05,0.045346286865
-1.5880000000000007e-07,0.0207341846544,0.000301309950789,-3.59357554698e-05,0.0428396833781
-1.5840000000000004e-07,0.0399083073717,0.000321980074653,-2.39486024948e-05,0.0400010517519
-1.58e-07,0.0268790859263,0.000322946084803,-2.65432859306e-06,0.0366999369767
-1.5759999999999998e-07,0.0221124838572,0.000349446226051,-3.87948703719e-05,0.0434137017187
-1.5719999999999995e-07,0.0186120567378,0.0003364182577,-1.27889435971e-05,0.0417344293278
-1.5679999999999992e-07,0.0288439600263,0.000328085955838,-3.43035662081e-06,0.0497308627423
-1.563999999999999e-07,0.0323256838601,0.000327155684726,-2.92713927338e-05,0.0388490057271
-1.5599999999999986e-07,0.0357084569987,0.000309978651954,-1.20086722309e-05,0.0450481146295
-1.5559999999999983e-07,0.0314629089553,0.000314358584723,-2.12717450922e-05,0.0410358442646
-1.551999999999998e-07,0.023872734746,0.000349109523604,-3.57989220647e-05,0.0384937690292
-1.5479999999999977e-07,0.0275419338141,0.000314260841953,-2.79926856747e-05,0.0349003377091
-1.5440000000000016e-07,0.0263766583521,0.000298689976009,7.4994553579e-06,0.0411325271893
-1.5400000000000013e-07,0.0257532799151,0.000339204602083,-3.79458511015e-05,0.0386405361537
-1.536000000000001e-07,0.0282162858639,0.000338578218268,6.04417885188e-06,0.0365768603701
-1.5320000000000007e-07,0.023268108489,0.000319720819267,-4.14185841801e-05,0.0424983001035
-1.5280000000000004e-07,0.0375336303841,0.000325010789232,-7.99157179427e-06,0.0473835130874
-1.5240000000000001e-07,0.0266699853819,0.00033501269077,-3.71223071125e-06,0.0346382309403
-1.5199999999999998e-07,0.0199968821835,0.000270281015569,-5.21905125352e-05,0.0392490460258
-1.5159999999999995e-07,0.0378007802647,0.000301098535443,-4.09418273484e-05,0.0397128074151
-1.5119999999999992e-07,0.0264306843746,0.000293832111312,-9.67584783241e-08,0.0473665979411
-1.507999999999999e-07,0.0272585859057,0.00029014282641,-7.73565482814e-06,0.043120793784
-1.5039999999999986e-07,0.0399648363236,0.000343939831154,6.47914374713e-06,0.0370494669955
-1.4999999999999983e-07,0.0341796607245,0.000280890035117,2.84064922016e-06,0.0351460112911
-1.495999999999998e-07,0.0213198794518,0.000301057873433,-2.39394244273e-06,0.043207912026
-1.4919999999999977e-07,0.0250320567284,0.000359101269068,-2.8433113941e-05,0.0478481312934
-1.4880000000000017e-07,0.0311916077044,0.000323720537731,8.43391183298e-06,0.0287898651045
-1.4840000000000014e-07,0.030828731833,0.000301649332652,1.73904352123e-05,0.0401097021718
