time (s),C_1 (V),C_2 (V),C_3 (V),C_4 (V)
-2.9912000000000003e-06,0.029206663603,-2.98509843182e-05,-9.2525540269e-05,0.0357149446104
-2.9908000000000002e-06,0.0220688839909,-8.0211688159e-05,-6.01590388687e-05,0.031273960853
-2.9904e-06,0.0306630821433,-4.80714089703e-05,-7.23690817831e-05,0.042406900106
-2.99e-06,0.0340972922277,-6.47861364763e-05,-9.30349585833e-05,0.0440126515646
-2.9896e-06,0.0206636672374,-6.2888929015e-05,-5.37338304566e-05,0.0366639949102
-2.9892e-06,0.0356057321187,-5.40662425104e-05,-3.10705438023e-05,0.0405383689981
-2.9888e-06,0.0216469576117,-5.27122508269e-05,-6.08067190042e-05,0.0485713009443
-2.9884e-06,0.0270769477356,-5.35941835027e-05,-8.97738732165e-05,0.0443494131509
-2.988e-06,0.0283758679871,-2.77222170029e-05,-5.32084341394e-05,0.0351402533893
-2.9876e-06,0.0419704022352,-1.46611345466e-05,-4.05151256127e-05,0.0392039187904
-2.9872e-06,0.0206960958894,-7.1649683034e-05,-8.91126143979e-05,0.0413163027447
-2.9868e-06,0.029784272192,-4.58915860858e-05,-4.51082164655e-05,0.0304795706365
-2.9864e-06,0.027447148459,-3.92273262609e-05,-7.243333722e-05,0.0397749568988
-2.986e-06,0.0310272106435,-4.80601716321e-05,-5.73468661169e-05,0.0278931411635
-2.9856000000000003e-06,0.0285799696576,-1.14005406853e-05,-5.45062472811e-05,0.0385000507999
-2.9852000000000002e-06,0.0294028583448,-3.52040322963e-05,-6.71462061582e-05,0.0347679618467
-2.9848e-06,0.0220981740858,-2.01803733129e-05,-6.14003696246e-05,0.0362553049531
-2.9844e-06,0.0236466841307,-3.8506924035e-05,-0.000100812024786,0.0390840366203
-2.984e-06,0.0224180554505,-5.4304681113e-05,-9.99847810017e-05,0.0476921464037
-2.9836e-06,0.0311375421006,-3.64029671531e-05,-0.000110445303028,0.037905948488
-2.9832e-06,0.0292532669846,-4.06683388632e-05,-5.71141728433e-05,0.0436501226109
-2.9828e-06,0.0315174798016,-1.67648693081e-05,-3.70955570834e-05,0.0407875280548
-2.9824e-06,0.0231287663337,-8.19010146428e-05,1.115539344e-07,0.0360603325721
-2.982e-06,0.0285834900569,-6.43617327791e-05,-5.47046946595e-05,0.0373191058356
-2.9816e-06,0.0172885262873,-6.4019287331e-05,-4.52786531532e-05,0.0338956734817
-2.9812e-06,0.0296413747128,-7.61132490355e-05,-8.99580573896e-05,0.0460411675926
-2.9808e-06,0.0226410489995,-6.74903046805e-05,-0.000105632535298,0.0343916563038
-2.9804e-06,0.0278592843097,-6.24137407634e-05,-0.00011318720167,0.0469479893986
-2.9800000000000003e-06,0.0259743549395,-7.54469184671e-05,-5.50510640023e-05,0.0421140992735
-2.9796000000000002e-06,0.033811222529,-1.93366760854e-05,6.90197350923e-06,0.0441313672531
-2.9792e-06,0.0275119219441,-4.49385175947e-05,-5.1022063708e-06,0.0383033065777
-2.9788e-06,0.025936345337,-6.29117138218e-05,-4.75621245569e-05,0.0364645847771
-2.9784e-06,0.0248181109782,-6.44177155103e-05,-8.2249633153e-05,0.0359510814492
-2.978e-06,0.0213565269951,-4.2479105154e-05,-7.96659115003e-05,0.040309128603
-2.9776e-06,0.0205157382879,-4.75487400312e-05,-2.71442054072e-05,0.0455343255494
-2.9772e-06,0.0447727774736,-4.09101693425e-05,-7.14782519499e-05,0.0408747138176
-2.9768e-06,0.0311873096507,-4.45850862656e-05,-4.8048549681e-05,0.039925384121
-2.9764e-06,0.0334959442262,-2.70754246507e-05,-7.79533059103e-05,0.0338945093285
-2.976e-06,0.0409964297432,-0.000109814689821,-7.3128319229e-05,0.0344509489555
-2.9756e-06,0.0373507558834,-6.68496618513e-05,-8.59135073843e-05,0.0446023137961
-2.9752e-06,0.0250029878225,-6.69817187358e-05,-0.000100993621047,0.0342866566684
-2.9748e-06,0.0260770518798,-7.27887389716e-05,-8.38710960234e-05,0.0325355606806
-2.9744000000000003e-06,0.0257306231651,-3.57040505391e-05,-4.90357622039e-06,0.0425776790548
-2.9740000000000002e-06,0.0315151980612,-3.75921189319e-05,-2.76153044542e-05,0.0426644433942
-2.9736e-06,0.0255754182581,-6.98621779215e-05,-2.11484309984e-05,0.0431361070555
-2.9732e-06,0.0188815069851,-7.84965998959e-05,-5.92246359447e-05,0.0334729205538
-2.9728e-06,0.0417968293186,-4.27723362576e-05,-5.5969455163e-05,0.0393252957333
-2.9724e-06,0.0343508634251,-1.93498203065e-05,1.11079787603e-05,0.04164637045
-2.972e-06,0.0305504386779,-6.96734454017e-05,-3.64464706508e-05,0.0294888622779
-2.9716e-06,0.033913141815,-5.76322254259e-05,-6.37192371069e-05,0.0305584070925
-2.9712e-06,0.0291140272748,-7.46334561612e-05,-0.000126826549997,0.0479699366447
-2.9708e-06,0.0225922267418,-6.64520299528e-05,-0.000137496823329,0.0343433369603
-2.9704e-06,0.0308892608155,-3.29365947749e-05,-8.09872428654e-05,0.0425666126143
-2.97e-06,0.0295584986452,-6.54545709025e-05,-8.4846069687e-05,0.0408275446575
-2.9696e-06,0.0316398649011,-6.96487634908e-05,-5.42634456651e-05,0.0369486885797
-2.9692e-06,0.0335793185513,-7.69125934225e-05,-3.37038374273e-05,0.0478703875747
-2.9688000000000003e-06,0.0172518927138,-5.46252735425e-05,-3.58958657598e-05,0.0413612716552
-2.9684000000000002e-06,0.0289174879435,-5.31516008545e-05,-1.82924278779e-05,0.0382395482343
-2.9680000000000002e-06,0.0287996476982,-4.96607267763e-05,-4.62097882992e-05,0.0338294657599
-2.9676e-06,0.0329919566866,-4.68770450447e-05,-0.000108659694553,0.0461890779156
-2.9672e-06,0.0272369303275,-4.5198964281e-05,-0.000113602140802,0.0397318040673
-2.9668e-06,0.0186570256483,-7.54267879296e-05,-0.000104853405966,0.0339036060218
-2.9664e-06,0.0252816954162,-7.28427743073e-05,-3.93991986057e-05,0.0374968743604
-2.966e-06,0.0300622533541,-6.35740294587e-05,-1.17267736932e-05,0.028160724109
-2.9656e-06,0.0247866439167,-3.10863720719e-05,2.73219670634e-06,0.0451839550119
-2.9652e-06,0.0215418392327,-6.01440485101e-05,-4.85156486975e-05,0.0504338459764
-2.9648e-06,0.032275194535,-8.3869387256e-05,-5.48706447007e-05,0.0227985365968
-2.9644e-06,0.0356224610005,-3.41378989164e-05,-5.1771481405e-05,0.0399047320429
-2.964e-06,0.0220636965241,-5.74448968749e-05,-5.33340788679e-05,0.0421664349455
-2.9636e-06,0.0283792556729,-8.05420888122e-05,-3.7921009236e-05,0.0281835601386
-2.9632000000000003e-06,0.0251666351687,-8.98993898649e-05,-9.46730129654e-05,0.0439947957825
-2.9628000000000002e-06,0.0352317315992,-4.76633150596e-05,-6.56667175936e-05,0.0274600831512
-2.9624000000000002e-06,0.0245475803968,-5.5023682164e-05,-8.73744451674e-05,0.0299684398528
-2.962e-06,0.0308198982384,-6.23748920392e-05,-9.30441658711e-05,0.0405398032349
-2.9616e-06,0.0306881673168,-9.37361683231e-05,-0.0001211159128,0.0488099081162
-2.9612e-06,0.0317710021045,-6.81958863046e-05,-7.69407056505e-05,0.0395547480043
-2.9608e-06,0.0283603987191,-9.75456315558e-05,-9.99545153463e-05,0.0422881029267
-2.9604e-06,0.0262100959662,-5.51124060061e-05,-3.32404916408e-05,0.0436511470657
-2.96e-06,0.0240762659814,-7.4523973139e-05,-5.02757307841e-05,0.035079421727
-2.9596e-06,0.0354070018511,-7.20988999586e-05,-5.64397462877e-05,0.0363483883161
-2.9592e-06,0.0222697423305,-8.60239834059e-05,-4.08828455256e-05,0.0404399538133
-2.9588e-06,0.0168063177262,-5.26826305781e-05,-3.01912146388e-05,0.0415034892689
-2.9584e-06,0.0308985484298,-0.000100044860831,-7.17637756607e-05,0.0361592041049
-2.958e-06,0.0276335666422,-9.90615685936e-05,-0.000113655076013,0.0440067888889
-2.9576000000000003e-06,0.0244722270872,-7.13237876538e-05,-0.000143717196654,0.0341542132851
-2.9572000000000002e-06,0.0272588070948,-5.8493102761e-05,-7.49022267992e-05,0.0332115332317
-2.9568000000000002e-06,0.022969749989,-0.000103731850488,-7.74491495686e-05,0.0401109710988
-2.9564e-06,0.0350666150916,-3.23874082882e-05,-9.54963288968e-05,0.0402541666012
-2.956e-06,0.022300806595,-8.53284181561e-05,-7.19971348299e-05,0.0391689150315
-2.9556e-06,0.023449434666,-9.06703405548e-05,-9.13749156753e-05,0.0343672998901
-2.9552e-06,0.0323044706602,-1.83425572235e-05,-4.54229860334e-05,0.0311089654174
-2.9548e-06,0.0185006682295,-7.15035152156e-05,-4.67820254853e-05,0.0533137654606
-2.9544e-06,0.0294806982856,-3.92507648561e-05,-6.79047392914e-05,0.0459894931596
-2.954e-06,0.0315048580524,-5.30772184487e-05,-5.66578166327e-05,0.0447627294529
-2.9536e-06,0.0188131525647,-4.93439886253e-05,-9.97229373315e-05,0.033487069672
-2.9532e-06,0.0236816576216,-6.63226915989e-05,-4.45673473878e-05,0.0341756174061
-2.9528e-06,0.0359920097981,-8.99993272964e-05,-1.4270462445e-05,0.0482806514669
-2.9524e-06,0.0348558288533,-4.16310297791e-05,-7.02654604102e-05,0.0456294322107
-2.9520000000000003e-06,0.0262152950745,-2.29623605031e-05,-5.94465340255e-05,0.0380689113121
-2.9516000000000003e-06,0.0338999892119,-5.61770376284e-05,-5.82566472003e-05,0.045197161166
-2.9512000000000002e-06,0.0185511808377,-6.33561558556e-05,-6.3329248107e-05,0.0528222948965
-2.9508e-06,0.0281030719634,-7.65129400883e-05,-9.53757109819e-05,0.047542103352
-2.9504e-06,0.0300331728067,-8.81168649998e-05,-6.5263897297e-05,0.0447356256377
-2.95e-06,0.0283839658368,-0.000102634157846,-6.83585227234e-05,0.038690715814
-2.9496e-06,0.026987955207,-6.93094347138e-05,-0.000101653318736,0.0449074965622
-2.9492e-06,0.0371675321367,-5.38604975212e-05,-0.000108125767321,0.0435837356094
-2.9488e-06,0.0233899138402,-3.09957790654e-05,-0.000110776822432,0.0331255768146
-2.9484e-06,0.0364849262405,-7.09707209375e-05,-7.99802980619e-05,0.0341404460091
-2.948e-06,0.0348690978717,-7.7052177256e-05,-0.000107523002545,0.0406901675928
-2.9476e-06,0.0306765700225,-4.22903446946e-05,-0.000113131175633,0.0470010654721
-2.9472e-06,0.024286651751,-5.05965760443e-05,-6.01499072509e-05,0.0408862342779
-2.9468e-06,0.025195433991,-5.64640884753e-05,-3.72510611778e-05,0.0474306915607
-2.9464000000000003e-06,0.0261014618445,-3.31690417137e-05,-4.58614829695e-05,0.0288940475043
-2.9460000000000003e-06,0.0345241453033,-3.4046260966e-05,-1.4778837678e-05,0.0501049610507
-2.9456000000000002e-06,0.0279404956382,-4.55588063691e-05,-6.43946904456e-05,0.0361657862272
-2.9452e-06,0.028963329969,-4.80323283467e-05,-3.12962824246e-05,0.0414209624473
-2.9448e-06,0.028650771128,-7.17764034402e-05,-7.67517403001e-05,0.0409332753811
-2.9444e-06,0.0331859767903,-7.33376488555e-05,-8.40950884158e-05,0.0287315177452
-2.944e-06,0.0277406454552,-3.81365417037e-05,-7.8228282393e-05,0.0305486142356
-2.9436e-06,0.025589907309,-5.13158928137e-05,-0.000100803587004,0.0402853798773
-2.9432e-06,0.0231021957006,-6.90026472788e-05,-4.86821202794e-05,0.0384193237592
-2.9428e-06,0.0339621526655,-3.37513283361e-05,-7.94470926048e-05,0.0463164176513
-2.9424e-06,0.0254861067515,-6.00443876814e-05,-9.81347901979e-05,0.0376454412658
-2.942e-06,0.0366886600386,-6.85551262926e-05,-0.000101261099218,0.0445977410022
-2.9416e-06,0.0348485272843,-5.46518595423e-05,-0.000116303883144,0.0398621799145
-2.9412e-06,0.0267760723364,-7.21788940486e-05,-2.50732233981e-05,0.0335803555977
-2.9408e-06,0.0308518938255,-6.75378831569e-05,-8.82953113178e-05,0.0368609090988
-2.9404000000000003e-06,0.0103723665234,-7.12612600531e-05,-6.93674978102e-05,0.0333406960312
-2.9400000000000002e-06,0.0216573954094,-3.88142143842e-05,-5.92257605167e-05,0.0341720713954
-2.9396e-06,0.0333967607003,-4.07255537342e-05,-6.87356850831e-05,0.0370760143455
-2.9392e-06,0.0294883910101,-6.80040818173e-05,-6.44532066071e-05,0.0414123430569
-2.9388e-06,0.0261411850806,-7.14948175941e-05,-6.97385960957e-05,0.0346459795441
-2.9384e-06,0.0260572915431,-7.50984394457e-05,-5.94959255541e-05,0.0371421894711
-2.938e-06,0.0379434169736,-4.94993611705e-05,-9.40689920681e-05,0.0383660940174
-2.9376e-06,0.0305326178204,-7.77412632946e-05,-9.66242513387e-05,0.0365582804848
-2.9372e-06,0.0313809525687,-8.98156364914e-05,-0.000102734326967,0.0397081368323
-2.9368e-06,0.0287674588617,-7.57284386549e-05,-9.5732278307e-05,0.0323930194322
-2.9364e-06,0.0398129329551,-7.21684585791e-05,-8.56077506905e-05,0.0430251469556
-2.936e-06,0.0355378107633,-4.38149821479e-05,-0.000102272352553,0.0345626145322
-2.9356e-06,0.0299736100715,-2.78269935865e-05,-8.04876278853e-05,0.0363699856866
-2.9352000000000003e-06,0.0268167618196,-5.77208444942e-05,-6.51912215399e-05,0.0354032658692
-2.9348000000000003e-06,0.028840143932,-5.330408304e-05,-3.39616438141e-05,0.0364795045648
-2.9344000000000002e-06,0.0248632475268,-4.87024824601e-05,-7.73310101358e-05,0.0387981718127
-2.934e-06,0.0298627337907,-6.76302684937e-05,-7.53271008143e-05,0.0488179268036
-2.9336e-06,0.027880811831,-0.000102075931476,-6.06059945421e-05,0.0286397731584
-2.9332e-06,0.0328566425014,-8.53063248564e-05,-0.000103877403191,0.0441468970571
-2.9328e-06,0.0230780348647,-6.49572027381e-05,-5.18694868078e-05,0.0425769014005
-2.9324e-06,0.0257754919585,-7.62826445047e-05,-5.25345663773e-05,0.0488560970593
-2.932e-06,0.0224118551705,-7.82352256123e-05,-4.69062313205e-05,0.0447040794138
-2.9316e-06,0.0296355725732,-5.38155984599e-05,-4.3257581885e-05,0.0368147061858
-2.9312e-06,0.0241326622199,-3.90357313212e-05,-8.35673346883e-05,0.0363909008633
-2.9308e-06,0.0345210719388,-8.03868350107e-05,-3.67464997107e-05,0.0529299162049
-2.9304e-06,0.0281401944812,-4.63704470079e-05,-4.5632361318e-05,0.0460906347912
-2.93e-06,0.0323894538451,-6.39705228154e-05,-2.38055292284e-05,0.0430329095293
-2.9296e-06,0.0439309875946,-6.37633878272e-05,-9.42722660257e-05,0.0370319069084
-2.9292000000000003e-06,0.0225271366071,-6.6431322461e-05,-6.59708642634e-05,0.0435128596332
-2.9288000000000002e-06,0.0322360976133,-8.54285302106e-05,-7.15226643952e-05,0.0404086380918
-2.9284e-06,0.0395725097042,-5.87790485937e-05,-9.4804797438e-05,0.0397939814907
-2.928e-06,0.0260143412743,-0.000109701158339,-8.80986101693e-05,0.0437034361716
-2.9276e-06,0.0368033477571,-6.32282298524e-05,-9.75402257172e-05,0.0376881424058
-2.9272e-06,0.0271652860101,-8.43765608501e-05,-0.000117051306763,0.0449453874212
-2.9268e-06,0.0256518728565,-6.8492767727e-05,-7.27048282279e-05,0.0437833971996
-2.9264e-06,0.0283106451388,-5.91892868746e-05,-0.00010732321057,0.0393143852893
-2.926e-06,0.0290090718772,-6.82056637946e-05,-3.88911260525e-05,0.0458180273604
-2.9256e-06,0.0301892252173,-6.58352867234e-05,-2.00748605421e-05,0.044660810167
-2.9252e-06,0.0332386384252,-6.54825636651e-05,-5.05664815428e-05,0.0300836235005
-2.9248e-06,0.0257576664444,-6.69606103096e-05,1.03467039298e-06,0.0370921145845
-2.9244e-06,0.0309933780227,-2.38972891588e-05,-6.31080380408e-05,0.0407327639591
-2.924e-06,0.0215712294448,-5.69247313309e-05,-0.000101340348949,0.0315102746431
-2.9236000000000003e-06,0.0316956208553,-7.96632686164e-05,-5.49167649588e-05,0.0444820474554
-2.9232000000000002e-06,0.0370908982586,-7.821482406e-05,-0.000110847082571,0.0497430374566
-2.9228e-06,0.0287561619189,-6.87200556043e-05,-6.71238846844e-05,0.0480218834896
-2.9224e-06,0.0352185859811,-6.29696537275e-05,-9.59039012669e-05,0.0301199287828
-2.922e-06,0.0270889035892,-6.64319008123e-05,-5.93670305098e-05,0.037923119748
-2.9216e-06,0.0282711663749,-5.8874680521e-05,-1.8701451947e-05,0.0505203216057
-2.9212e-06,0.0245046068449,-8.39097028132e-05,-2.82766435994e-05,0.0432492511068
-2.9208e-06,0.0281900179107,-7.37194627058e-05,-3.8321606e-05,0.0381356219482
-2.9204e-06,0.0367494591046,-0.000104839104088,-7.17028683284e-05,0.0407101724017
-2.92e-06,0.0294405769091,-6.71373581048e-05,-9.16322238045e-05,0.0370116599556
-2.9196e-06,0.0338163261767,-8.9571907511e-05,-8.76725033158e-05,0.0343812441174
-2.9192e-06,0.026085433783,-6.04012961034e-05,-5.56001566583e-05,0.0448512726184
-2.9188e-06,0.0289966154378,-6.42807468306e-05,-6.34016141994e-05,0.0313835053425
-2.9184e-06,0.0298355834093,-9.10602010321e-05,-3.84337849682e-05,0.0360434453655
-2.9180000000000003e-06,0.0298681564163,-2.64026665594e-05,-3.92056348501e-05,0.0422278160881
-2.9176000000000002e-06,0.0187501020264,-7.32891218271e-05,-2.16867203126e-05,0.0361756209936
-2.9172e-06,0.0288663210813,-5.090295556e-05,-4.61875110632e-05,0.0413456137944
-2.9168e-06,0.0282017851714,-8.40308408719e-05,-6.75972410245e-05,0.0413362307195
-2.9164e-06,0.0219641102012,-8.51145371329e-05,-3.96380083403e-05,0.04723684608
-2.916e-06,0.0230617879424,-7.30719886254e-05,-3.77429601504e-05,0.0364142561052
-2.9156e-06,0.0281812914182,-6.31157810334e-05,-3.55096812127e-05,0.0496086126845
-2.9152e-06,0.0349545560312,-9.22847104724e-05,-5.8818532736e-05,0.041963283224
-2.9148e-06,0.0248917739373,-4.89393522497e-05,-6.72361090547e-05,0.036148864096
-2.9144e-06,0.0232504273299,-8.49928570446e-05,-6.17338611046e-05,0.0344146134052
-2.914e-06,0.0302170135546,-7.4265841255e-05,-7.60651390301e-05,0.0402304528002
-2.9136e-06,0.036548852222,-6.88767008018e-05,-6.14754155977e-05,0.0428144701477
-2.9132e-06,0.0389832782093,-9.52425346244e-05,-6.87292228686e-05,0.0379682353418
-2.9128e-06,0.0328796182293,-6.68193263467e-05,-7.36626655562e-05,0.0345115384739
-2.9124000000000003e-06,0.0359012500849,-7.55507423077e-05,-2.53720685141e-05,0.0360793664772
-2.9120000000000002e-06,0.0264713086654,-5.50116080325e-05,-6.60889000865e-05,0.0324387101177
-2.9116e-06,0.0425156590063,-7.07567379344e-05,-4.57082978683e-05,0.0412128188368
-2.9112e-06,0.0228917214554,-3.71787234675e-05,-5.24992145365e-05,0.0377616912778
-2.9108e-06,0.0225445406977,-0.000104263599822,-8.43662348343e-05,0.0432985297125
-2.9104e-06,0.0315764790867,-8.02855145652e-05,-6.31036119303e-05,0.0409850592446
-2.91e-06,0.0311340147164,-9.18486768845e-05,-9.96614129981e-05,0.0410005680937
-2.9096e-06,0.0362639303785,-5.8508247463e-05,-9.30494976928e-05,0.0340412485134
-2.9092e-06,0.0211594777647,-5.15467094723e-05,-0.000110349248745,0.0427021922264
-2.9088e-06,0.0268648134079,-3.70876932051e-05,-6.1567042605e-05,0.048590658484
-2.9084e-06,0.0210077816155,-6.11153881531e-05,-5.91393081704e-05,0.0343511903379
-2.908e-06,0.0320078001823,-5.39683223236e-05,-5.02754921326e-05,0.0298416286428
-2.9076e-06,0.0349081668537,-7.41897251923e-05,-0.000102062224061,0.0461822536495
-2.9072e-06,0.0303944002371,-5.03502109554e-05,-7.85563652171e-05,0.0349603800755
-2.9068000000000003e-06,0.0310150173027,-8.90666086692e-05,-5.67837139824e-05,0.0462645359989
-2.9064000000000002e-06,0.0356191268656,-7.77817660477e-05,-4.10341505194e-05,0.0436575196404
-2.9060000000000002e-06,0.0238790910225,-9.52101343777e-05,-3.81330830278e-05,0.0390445462149
-2.9056e-06,0.0305214163382,-4.26251584198e-05,-5.39114162093e-05,0.0417016211618
-2.9052e-06,0.0303902488668,-4.56566846464e-05,-6.48037145147e-05,0.0444611904863
-2.9048e-06,0.0229537312407,-8.78412386868e-05,-4.51821960742e-05,0.0386246734019
-2.9044e-06,0.0301757000852,-5.39217650425e-05,-8.63345501712e-05,0.0308660741616
-2.904e-06,0.0309431494679,-8.15132510383e-05,-9.21601626324e-05,0.0460001684446
-2.9036e-06,0.0342681806069,-7.29458870832e-05,-9.16061246535e-05,0.0452855273802
-2.9032e-06,0.0323910161387,-9.02361384127e-05,-6.62442051107e-05,0.0473426070716
-2.9028e-06,0.0281206856016,-8.66765229497e-05,-6.68966373196e-05,0.0506695800181
-2.9024e-06,0.0377318251412,-5.36740001757e-05,-0.000101764673484,0.0406053567026
-2.902e-06,0.0326595583465,-0.000113192370487,-8.94183920464e-05,0.0396086040605
-2.9016e-06,0.0194231525529,-4.9242388783e-05,-2.32280219207e-05,0.0298960784171
-2.9012000000000003e-06,0.0330464506987,-8.15046833362e-05,-7.38056340488e-05,0.0421188885998
-2.9008000000000002e-06,0.0238629395608,-6.52936341707e-05,-5.38390012225e-05,0.0434580000769
-2.9004000000000002e-06,0.0274479540531,-6.24751130585e-05,-6.46357458318e-05,0.0378106811736
-2.9e-06,0.0342566135805,-7.29180549737e-05,-0.000106641547638,0.033696903633
-2.8996e-06,0.0298031710554,-9.92399201263e-05,-3.52719879011e-05,0.0391856276151
-2.8992e-06,0.036802344257,-6.37778088916e-05,-4.30653836811e-05,0.0417399939802
-2.8988e-06,0.0366741337348,-7.56682328414e-05,-7.03054083278e-05,0.0375020548422
-2.8984e-06,0.0283158232924,-7.28585294913e-05,-7.97919997713e-05,0.0433880298119
-2.898e-06,0.0306607980747,-0.000104562100349,-7.23606160609e-05,0.0435108433198
-2.8976e-06,0.0283123541158,-8.06590652559e-05,-0.000110201868112,0.0355520213675
-2.8972e-06,0.0304588058498,-6.59473094623e-05,-9.17321221205e-05,0.0352037090529
-2.8968e-06,0.0282587634865,-6.28807301167e-05,-8.05533815874e-05,0.0391688405257
-2.8964e-06,0.0344911392312,-9.42486239131e-05,-5.86877855239e-05,0.0365069459844
-2.896e-06,0.039229526883,-8.0079157697e-05,-5.95142400125e-05,0.044568008529
-2.8956e-06,0.0351583340671,-3.48647077102e-05,-6.755427795e-05,0.0419360234123
-2.8952000000000002e-06,0.0161246943753,-4.85777723137e-05,-3.72093006736e-05,0.0456960194465
-2.8948000000000002e-06,0.0338685128372,-5.60406612698e-05,-0.000101286019082,0.0434750851896
-2.8944e-06,0.0249622261617,-5.61674668919e-05,-7.06493667094e-05,0.0271585046034
-2.894e-06,0.0265618145932,-4.86472750548e-05,-0.000101961339707,0.044087054925
-2.8936e-06,0.0229065015446,-6.77523271646e-05,-6.26685247989e-05,0.0411533236224
-2.8932e-06,0.0228130479809,-7.54555169027e-05,-9.82154066442e-05,0.0419169592392
-2.8928e-06,0.018985652132,-4.71219349187e-05,-6.9876859081e-05,0.0398143914249
-2.8924e-06,0.0198743108194,-0.000103990897397,-9.70049981261e-05,0.0445119266119
-2.892e-06,0.0239989964757,-3.86949664447e-05,-4.38911652891e-05,0.04007464719
-2.8916e-06,0.0366119679529,-6.88246785197e-05,-3.56167367427e-05,0.0414213582594
-2.8912e-06,0.0300932989921,-8.21848328691e-05,-6.26132868929e-05,0.0508175951149
-2.8908e-06,0.017236819258,-5.24242472369e-05,-9.49118040735e-05,0.0289630445372
-2.8904e-06,0.0317404663656,-0.000119290512381,-7.73542780662e-05,0.035383410072
-2.8900000000000003e-06,0.0294437503908,-6.31497277413e-05,-6.06446083402e-05,0.036389918318
-2.8896000000000003e-06,0.0277568877209,-5.58471119497e-05,-9.05208835611e-05,0.0425232688617
-2.8892000000000002e-06,0.0350252131466,-7.34354489017e-05,-8.99682972813e-05,0.0402797756437
-2.8888e-06,0.0270967453253,-8.08379043359e-05,-9.61737019243e-05,0.0391292686295
-2.8884e-06,0.028014437994,-6.55706602614e-05,-0.000104913345887,0.0335325298551
-2.888e-06,0.0275791657623,-5.95619295258e-05,-6.39007670106e-05,0.0386033088621
-2.8876e-06,0.0269260129426,-5.17808481585e-05,-6.33333226433e-05,0.047657957552
-2.8872e-06,0.0254485558253,-7.61497047264e-05,-8.71070275316e-05,0.0502458631713
-2.8868e-06,0.0315474381205,-5.07693158928e-05,-6.80099449819e-05,0.030109756412
-2.8864e-06,0.0369656470139,-7.24511634093e-05,-7.54792346852e-05,0.0325341893081
-2.886e-06,0.0320322450716,-7.51843804959e-05,-8.22801747127e-05,0.0439066367876
-2.8856e-06,0.0226173514966,-5.9331392264e-05,-7.02673649648e-05,0.0360208817478
-2.8852e-06,0.0294618110638,-9.30741656106e-05,-0.000102456278284,0.0368407855462
-2.8848e-06,0.0276277458761,-6.82852862868e-05,-9.96085418155e-05,0.0462775908131
-2.8844e-06,0.0390194531064,-8.99976131972e-05,-6.64735840401e-05,0.0337846621592
-2.8840000000000003e-06,0.0384941056836,-4.77023845073e-05,-5.05748611176e-05,0.0482804838289
-2.8836000000000002e-06,0.03448345582,-4.12455558311e-05,-5.89759134455e-05,0.0292227321956
-2.8832e-06,0.0267069775146,-9.49328191113e-05,-2.17850889312e-05,0.0376551898848
-2.8828e-06,0.0389876577538,-8.76217348035e-05,-6.4181941445e-05,0.0495181416813
-2.8824e-06,0.0255643425044,-9.77350569796e-05,-8.61051444663e-05,0.035292082252
-2.882e-06,0.0293469673488,-7.15512571391e-05,-5.51715212641e-05,0.0603069921676
